Phosphorus,Nitrogen,Potassium ,ph,humidity,temperature,rainfall,crops
59,97,43,6.286500176,84.04403589,26.35927159,271.3586137,rice
50,97,41,7.070959995,80.54498576,24.52922681,260.2634026,rice
49,60,44,6.244841491,84.49774397,20.77576147,240.0810647,rice
51,84,35,6.043304899,80.64416466,22.30157427,197.9791215,rice
57,73,41,5.824709117,84.94375962,21.44653958,272.2017204,rice
35,92,40,6.357389366,80.33127223,22.17931888,200.0882787,rice
37,85,39,6.364134968,82.73685569,24.52783742,224.6757231,rice
53,98,38,5.01450727,81.63895217,20.26707606,270.4417274,rice
54,88,44,6.149410611,83.88266234,25.7354293,233.1321372,rice
55,95,42,5.950660556,82.1480873,26.79533926,193.3473987,rice
57,99,35,5.960370061,81.17734011,26.75754171,272.2999056,rice
39,95,36,5.561398642,83.15250801,23.86330467,285.2493645,rice
43,60,44,7.416245107,82.95221726,21.01944696,298.4018471,rice
44,63,41,5.583370042,83.7287574,24.17298839,257.0343554,rice
42,62,36,6.430010215,82.06719137,22.78133816,248.7183228,rice
45,64,43,5.534878156,83.52842314,25.62980105,209.9001977,rice
60,83,36,6.903985986,80.14509262,25.59704938,200.834898,rice
40,82,40,6.271478838,84.81360127,23.83067496,298.5601175,rice
52,85,45,7.224285503,82.36698992,26.31355498,265.5355937,rice
35,91,38,6.13428721,80.52586088,24.8972823,183.6793207,rice
49,76,42,5.206373153,84.47963372,24.958779,196.9560008,rice
39,74,38,7.782051313,84.59201843,23.24113501,233.0453455,rice
43,79,39,7.062779015,80.70960551,21.66628296,210.8142087,rice
55,88,45,7.730367824,80.41363018,24.63544858,253.7202781,rice
36,60,43,5.286203711,83.06310136,23.43121862,219.9048349,rice
60,76,39,6.766240045,80.3477562,20.0454142,208.5810155,rice
56,93,42,7.382762603,82.22572988,23.85724032,195.0948311,rice
60,65,43,5.658169482,81.89918197,21.97199397,227.3637009,rice
52,95,36,5.543360238,83.83625819,26.22916897,286.5083725,rice
38,75,39,6.215109715,84.79352417,23.44676801,283.9338466,rice
54,74,38,7.120272972,83.47021081,25.65553461,217.3788583,rice
36,91,45,5.950647577,82.45432595,24.44345477,267.9761948,rice
46,71,40,7.236705436,82.1235421,20.2801937,191.9535738,rice
55,99,35,6.501697816,80.2389895,21.7238313,277.9626192,rice
40,72,38,7.592490617,82.20802629,20.41447029,245.1511304,rice
58,83,45,5.875345751,83.51827127,25.75528612,245.6626799,rice
58,93,38,6.932400225,83.77345559,20.61521424,279.5451717,rice
36,70,42,6.946209881,80.72886384,21.84106875,202.3838319,rice
47,76,42,5.739175027,83.29114712,20.08369642,263.6372176,rice
41,99,36,6.738652179,82.74835604,24.45802087,182.5616319,rice
54,99,37,5.594819626,80.33502926,21.14347496,198.6730942,rice
59,86,35,6.946636369,82.11124033,25.78720567,243.5120414,rice
46,69,41,5.012139669,80.28597873,23.64124821,263.1103304,rice
56,91,37,6.363472208,80.56887849,23.43191632,269.5039162,rice
52,61,41,6.880431223,83.891805,24.97669518,204.8001847,rice
45,67,38,7.300410836,82.1706881,22.72791041,260.8875056,rice
42,79,37,6.587918708,82.84022551,24.87300744,295.6094492,rice
43,78,42,7.283736617,83.00320459,21.32376327,192.3197536,rice
54,75,36,7.023936392,84.56919326,26.29465461,257.4914906,rice
36,97,45,6.939083505,81.85872947,22.2286982,278.0791793,rice
47,67,44,7.868474653,81.78596776,26.73072391,280.4044392,rice
35,73,38,5.005306977,81.97927117,24.88921174,185.9461429,rice
36,77,37,6.136131869,81.46033732,26.88444878,194.5766559,rice
41,81,38,7.524080076,83.72874389,22.67846116,200.9133156,rice
57,68,43,5.706943251,80.37979919,26.08867875,182.9043504,rice
45,72,35,5.758506323,82.94682591,25.42977518,195.3574542,rice
53,61,43,6.349606327,81.05635517,26.40323239,223.3671883,rice
43,67,39,5.999969026,84.96907151,26.04371967,186.7536773,rice
58,67,39,5.453592032,80.54372813,25.2827223,220.1156708,rice
60,66,38,6.372576327,83.47038318,22.08576562,231.7364957,rice
43,82,38,5.105588355,81.43321641,23.28617173,242.3170629,rice
50,84,44,5.935344406,81.40633547,25.48591986,182.6549356,rice
53,81,42,5.17782304,81.03569343,23.67575393,233.7034975,rice
50,91,40,6.462391607,84.1341879,20.82477109,230.2242223,rice
53,93,38,7.069172227,81.91411159,26.92995077,290.6793783,rice
44,90,38,7.473134377,83.88387074,23.83509503,241.2013513,rice
45,81,35,6.158376967,80.12267476,26.52872817,218.9163567,rice
40,78,38,7.549873681,83.85642678,26.46428311,248.2256491,rice
51,60,36,6.028321558,82.81088865,22.69657794,256.9964761,rice
46,88,42,6.604993475,83.46358271,22.68319059,194.2651719,rice
47,93,37,6.500343222,82.14004101,21.53346343,295.9248796,rice
55,60,45,5.935745417,83.3293191,21.40865769,287.5766935,rice
35,78,44,7.072655622,84.67353597,26.54348085,183.6222657,rice
37,65,40,5.333322606,83.59512273,23.35905428,188.413665,rice
25,119,51,6.283818329,80.92254421,26.47330219,53.65742581,watermelon
19,119,55,6.818261383,83.44621709,25.18780042,46.87420883,watermelon
30,105,50,6.37620108,81.77527562,25.29954705,57.04147057,watermelon
8,114,50,6.581587932,88.30866319,24.74631269,57.95826144,watermelon
22,93,52,6.932739726,81.32563243,26.58740671,41.87540028,watermelon
26,80,55,6.140099215,88.989272,24.53442564,49.11618732,watermelon
27,85,45,6.467095849,88.7285657,26.0713757,57.79652846,watermelon
22,85,53,6.849471704,89.77076659,25.96534238,59.46338556,watermelon
22,82,45,6.512196212,85.34866045,26.22338015,54.60159289,watermelon
13,118,54,6.039584629,89.81574032,24.41311871,44.07843475,watermelon
25,83,53,6.057697106,80.04678201,26.49195283,57.72799157,watermelon
15,86,47,6.423898762,84.18406764,24.04355803,53.78929956,watermelon
10,101,47,6.936997681,83.31883376,25.5421695,57.57343233,watermelon
9,119,50,6.251286661,83.9195902,26.74550678,40.794305,watermelon
17,104,46,6.190015912,80.22972777,25.7131428,43.08961827,watermelon
12,95,51,6.681606702,84.1726996,25.76484262,44.22066914,watermelon
14,102,52,6.51075991,89.64815231,26.79489868,57.74091817,watermelon
21,109,55,6.770278088,89.73524177,24.9004602,57.44942094,watermelon
18,81,50,6.429788073,88.22874955,26.80750629,58.79889057,watermelon
17,103,51,6.209888345,80.02621335,25.11189154,44.20656987,watermelon
14,105,50,6.419052193,87.6883982,26.2148837,59.65590798,watermelon
8,97,52,6.237861736,86.97190046,24.9103226,49.48575692,watermelon
19,120,49,6.762471629,84.26830701,25.79448878,56.45229202,watermelon
16,95,55,6.612847999,87.55055105,25.26931156,40.12650421,watermelon
29,83,52,6.704688865,87.5931128,25.76402693,46.05122728,watermelon
9,83,45,6.049609892,89.13163965,25.85483596,46.85176955,watermelon
21,91,50,6.762030215,81.44030363,24.33528185,48.32113628,watermelon
5,116,54,6.65398725,80.99313508,25.37601283,57.23028471,watermelon
28,112,54,6.738030547,85.05318563,24.86094646,55.29563514,watermelon
29,88,51,6.095689937,88.94568335,24.71885473,48.45978627,watermelon
15,118,45,6.538006356,84.20576992,24.21495706,48.01138482,watermelon
21,92,48,6.377427122,82.043255,25.81692236,54.82963379,watermelon
14,106,45,6.417011754,84.16390229,24.47018505,57.26773002,watermelon
5,99,47,6.649086972,84.84494575,24.13078816,51.19470197,watermelon
8,98,51,6.25933595,86.52258079,26.1793464,49.43050977,watermelon
22,108,46,6.121168559,86.7295205,26.17668721,53.33484977,watermelon
7,119,55,6.031424482,84.6378378,26.03867719,44.3993381,watermelon
27,117,48,6.835268184,82.39053979,26.53259325,54.30660782,watermelon
10,109,53,6.551750306,87.8274604,26.81938687,46.06193778,watermelon
16,80,46,6.940236218,81.40297428,25.50405534,48.47833278,watermelon
18,100,52,6.87606733,80.38266489,26.20234499,56.47941847,watermelon
7,91,53,6.457216535,89.28272716,25.13735887,43.52897517,watermelon
6,86,53,6.921847888,83.47202566,25.92030221,42.10681516,watermelon
5,107,52,6.881425746,89.98405233,26.6634609,57.40847165,watermelon
16,103,49,6.915717008,81.64075303,24.06731461,51.75212401,watermelon
20,101,48,6.206247494,82.75411437,24.6774157,57.05709413,watermelon
25,85,47,6.29542477,87.64081095,26.11440416,58.48160844,watermelon
7,84,51,6.399669044,87.65694462,26.81530456,55.74073582,watermelon
28,102,54,6.862157042,80.27525115,25.15623099,55.49541453,watermelon
25,98,52,6.224066378,83.15393658,25.2801372,49.29456609,watermelon
25,97,50,6.093814669,80.90127035,26.22005978,49.08553937,watermelon
16,90,45,6.291540278,80.61750795,24.92093261,50.55710813,watermelon
12,95,46,6.32281728,81.01009354,26.21667586,54.65423596,watermelon
23,82,49,6.873283991,87.21986949,26.81383586,51.70497792,watermelon
25,82,51,6.074209622,87.47409052,24.31334971,48.11248366,watermelon
28,110,46,6.49889585,88.04541346,24.29105004,51.26046418,watermelon
21,118,51,6.678805092,86.33904774,24.42998931,48.58241822,watermelon
20,120,45,6.114128685,88.6984228,25.66576039,54.22722466,watermelon
7,91,52,6.405054243,83.46230461,25.07803672,56.39962921,watermelon
6,81,55,6.110142735,85.87059083,24.88910524,51.70699144,watermelon
13,101,54,6.828982708,82.91481799,25.42900869,56.34144589,watermelon
17,101,55,6.451499764,87.1269128,24.37118217,44.63907691,watermelon
6,111,53,6.313512999,88.59143088,26.4930645,46.06382209,watermelon
10,107,49,6.755192025,89.00481725,25.83202912,45.24690619,watermelon
11,115,46,6.623167177,89.39655519,24.41592661,40.32161859,watermelon
25,84,52,6.12532356,81.2514818,24.37190239,44.20899581,watermelon
7,120,47,6.653867608,83.03687902,24.24782473,54.7657624,watermelon
12,91,46,6.343942518,85.49938185,24.64458469,48.31219031,watermelon
22,89,52,6.217300786,86.10782926,24.89681131,53.14626213,watermelon
19,113,46,6.286387658,81.12122989,25.41864024,49.52320689,watermelon
22,97,50,6.7698938,86.14585891,26.26028739,58.97878791,watermelon
30,117,50,6.744966312,87.20772913,24.90123934,46.59207341,watermelon
14,90,52,6.391858432,89.20454622,24.84740848,59.67927244,watermelon
23,104,47,6.770434148,86.70068316,26.98212846,42.91292205,watermelon
16,81,45,6.727468157,86.25426228,26.90435747,59.75980023,watermelon
5,88,47,6.662244646,86.67468041,25.86475496,41.16554802,watermelon
7,92,45,6.944640222,81.14149505,26.70607759,51.51033554,watermelon
18,81,50,6.507110986,80.91934337,26.44019475,47.81847573,watermelon
5,111,55,6.520663422,84.42478917,26.283443,50.78669728,watermelon
23,108,51,6.106500787,83.85039964,26.84366082,40.228644,watermelon
30,113,50,6.277484043,83.9862443,26.03967219,43.87712348,watermelon
10,83,53,6.195142279,85.00802358,24.92994759,48.75859458,watermelon
11,101,51,6.792035575,84.24340241,25.50736962,44.2068997,watermelon
21,114,55,6.472756256,87.9392312,25.4438391,57.51549686,watermelon
6,99,45,6.000975617,86.5507939,26.12588914,40.71210074,watermelon
20,92,55,6.587791262,87.5267616,25.10474753,59.26519444,watermelon
7,92,48,6.956508826,86.63249555,26.27520631,54.38748495,watermelon
24,91,55,6.259086583,83.09194521,26.27061608,46.76837499,watermelon
21,110,54,6.747537642,87.82430156,26.73690828,47.46447019,watermelon
25,112,51,6.932537231,85.5667282,25.04746944,56.72496677,watermelon
25,89,54,6.353107393,85.56967628,24.69368934,48.99390828,watermelon
10,100,53,6.211748957,84.60808277,24.54356968,42.00660251,watermelon
22,83,54,6.277245254,81.96664832,25.89762315,54.49960057,watermelon
14,95,50,6.560443519,84.31756844,26.6333118,56.31866159,watermelon
30,119,49,6.903020221,80.45846265,25.35794749,47.72078245,watermelon
12,97,47,6.765094964,89.63667876,25.28784623,58.28697664,watermelon
7,110,45,6.189213927,84.69546874,26.63838589,48.32428609,watermelon
18,96,50,6.904241707,84.30533791,25.3310446,41.53218699,watermelon
23,83,55,6.463271076,83.89241484,26.89750174,43.97193745,watermelon
24,120,47,6.260838965,89.4138489,26.98603693,58.54876687,watermelon
